"","isocode","income","gdp_per_capita_usd","unemployment_rate","inflation_rate","health_expenditure_pct_gdp","health_expenditure_per_capita","population","gdp_total_usd","date","totalvaccinations","peoplevaccinated","peoplefullyvaccinated","totalboosters","dailyvaccinationsraw","dailyvaccinations","totalvaccinationsperhundred","peoplevaccinatedperhundred","peoplefullyvaccinatedperhundred","totalboostersperhundred","dailyvaccinationspermillion","dailypeoplevaccinated","dailypeoplevaccinatedperhundred"
"538","tto","High income",17912.5106245714,4.446,2.05922746915458,7.12624598,1173.39306641,1367558,24496397204.7176,2021,730498.378486056,413053.800796813,355328.239130435,32209.5102040816,5744.71008403361,4380.94670846395,47.7123505976096,26.9787250996016,23.2086086956522,2.10326530612245,2861.39184952978,2223.84326018809,0.145216300940439
"539","tto","High income",22004.1997884125,4.383,5.82838638517959,6.43106365,1292.01806641,1365805,30053446092.0128,2022,1539881.91262136,744866.701923077,706299.052380952,145258.770334928,886.134146341463,694.723484848485,100.577281553398,48.6511057692308,46.1320952380952,9.48765550239234,453.810606060606,167.859848484848,0.0109621212121212
"540","tun","Lower middle income",3977.69516639644,15.106,9.32899597507865,5.73500204,265.85464478,12200431,48529595416.6533,2023,13247118.1304348,7218200.47826087,6399537.13043478,1256717.52173913,638,242.251461988304,107.211304347826,58.4173913043478,51.7926086956522,10.1708695652174,19.6140350877193,9.7953216374269,0
"541","tun","Lower middle income",3885.28166485296,16.611,5.706350208307,6.97669458,270.34024048,12048622,46812290143.344,2021,4956997.06198347,3076557.4338843,2423052.90990991,430636.816666667,36747.761682243,40748.3129251701,40.1175619834711,24.899173553719,19.609954954955,3.48566666666667,3297.80952380952,23097.0816326531,0.186928571428571
"542","tun","Lower middle income",3678.40023411347,15.3,8.30646124447623,6.96380186,265.85464478,12119334,44579761022.8993,2022,12824549.7560976,7113565.37804878,6270947.69791667,1080306.42682927,11562.8983050847,3382.17534246575,103.790853658537,57.5718292682927,50.7516666666667,8.74280487804878,273.764383561644,1176.12328767123,0.00966027397260274
"543","tur","Upper middle income",9743.21277804855,11.969,17.5244052090562,4.56065559,431.33978271,84147318,32389335868.1661,2021,61221614.0598291,34495180.2959502,26443112.2087227,10205745.7717391,375252.591954023,371267.96875,71.7374358974359,40.4202492211838,30.9851090342679,11.9588043478261,4350.39488636364,168826.869565217,0.197832298136646
"544","tur","Upper middle income",10674.504157865,10.465,17.5244052090562,3.70338893,385.87997437,84979913,32389335868.1661,2022,147719685.939716,57763228.2624113,52928707.1666667,37027750.5106383,71525.4407407407,69269.490797546,173.093014184397,67.6848581560284,62.0199645390071,43.3880496453901,811.656441717791,3353.66871165644,0.0039079754601227
"545","tkm","Upper middle income",7051.20211079213,4.459,6.95501950486716,5.49196625,471.86325073,7092043,50007428571.4286,2021,51746,32240,19506,555673.615384615,10435,19106,0.8,0.5,0.3,16.0124783861671,2971,7918,0.123
"546","tkm","Upper middle income",8156.35211950774,4.109,6.95501950486716,5.37103748,579.15454102,7230193,5.8972e+10,2022,7713404.5,2970000,2920000,434817,10435,11663.0739726027,119.945,46.18,45.41,6.76,1813.46301369863,2418.21643835616,0.0375616438356164
"547","tkm","Upper middle income",8232.65225980002,4.099,6.95501950486716,7.50389433,465.57043457,7364438,60628857142.8571,2023,14908242,3987168.5,3963663.5,3493967.5,10435,30351.2844036697,231.825,62,61.635,54.335,4720.14220183486,5871.29816513761,0.0910871559633028
"548","tca","High income",23114.7902123091,9.21476024498569,3.49505757399448,7.48661852,1270.97814941,45243,1045782453.5755,2021,40552.4,19749.0526315789,19824.7142857143,555673.615384615,10435,179.628169014085,88.6853333333333,43.19,43.3557142857143,16.0124783861671,3928.34084507042,86.687323943662,0.189569014084507
"549","tca","High income",26802.0673752091,9.21476024498569,3.49505757399448,7.48661852,1270.97814941,45847,1228794382.95121,2022,69181.2,31557.7,29536.5,7272,10435,30.1178082191781,151.297,69.015,64.595,15.9,658.572602739726,7.04931506849315,0.0155808219178082
"550","tca","High income",30348.8114409139,9.21476024498569,3.49505757399448,7.48661852,1270.97814941,46198,1402054390.94734,2023,73907,32815,30710,7443,10435,7,161.63,71.76,67.16,16.28,153,3,0.007
"551","tuv","Upper middle income",5911.32727055301,4.2885,2.44826215461614,7.12727031337192,1084.66955566,9992,59065982.0873657,2022,19535.25,8678,7871,5403.5,10435,39.1506849315069,172.3425,76.56,69.4375,47.67,3454.06849315068,9.4986301369863,0.0838821917808219
"552","tuv","Upper middle income",5905.08198095343,4.2885,2.44826215461614,7.12727031337192,1152.32275391,10194,60196405.7138393,2021,7361.14285714286,4880.85714285714,4340.5,555673.615384615,10435,40.0282258064516,64.9414285714286,43.06,38.2925,16.0124783861671,3531.58064516129,15.7217741935484,0.138649193548387
"553","tuv","Upper middle income",6344.7750188689,4.2885,2.44826215461614,5.376546145,374.140945435,9816,62280311.5852172,2023,26783,9763,9505,5745,10435,8,236.29,86.13,83.86,50.68,706,1,0.009
"554","uga","Low income",882.791717542504,3.422,2.20457204757414,5.48128128,51.03484726,45910930,40529788748.6737,2021,873450.420560748,755488.289855073,475700.866666667,555673.615384615,11556.9836065574,36555.4208754209,1.84878504672897,1.59898550724638,1.00733333333333,16.0124783861671,773.680134680135,30771.0033670034,0.0652188552188552
"555","uga","Low income",963.067314117178,2.886,7.1957888597581,4.39089251,44.14502716,47312719,45565333210.9108,2022,20395356.0666667,15788866.7037037,9644292.18518518,225319.684210526,10435,42311.2794520548,43.165,33.4155555555556,20.4111111111111,0.477894736842105,895.438356164384,27060.3534246575,0.0572712328767123
"556","uga","Low income",1002.30913917142,2.787,5.35094804280395,5.92793417,37.661224365,48656601,48768955863.3175,2023,26371136.6666667,19669799,13042622.6666667,684201.666666667,10435,725.72972972973,55.8133333333333,41.6333333333333,27.6,1.45,15.5,6704.5472972973,0.0140067567567567
"557","ukr","Upper middle income",4775.94580078125,9.834,9.36313917695223,8.2027483,369.90487671,44298640,199765859570.935,2021,8811012.63870968,5060960.79032258,4004614.85910653,2745.9375,92388.4480519481,90977.5806451613,22.193064516129,12.7474838709677,10.0866323024055,0.006875,2291.52903225806,47247.2483870968,0.119009677419355
"558","ukr","Upper middle income",4199.6708984375,9.9755,17.5244052090562,7.50389433,465.57043457,41048766,161989520721.19,2022,30206804.6862745,15277307.1372549,14578610.4081633,347499.588235294,64504.8958333333,14604.9561643836,76.0841176470588,38.48,36.7204081632653,0.875882352941176,367.630136986301,3716.45753424658,0.00948219178082191
"559","ukr","Upper middle income",5069.703125,9.9755,12.8490222828559,7.50389433,465.57043457,37732836,178757021965.008,2023,35735488,16267198,15741036,3294979,10435,6125,90.01,40.97,39.65,8.3,154,742,0.002
"560","are","High income",43360.0211014806,3.105,0.179935336174431,5.30494308,2249.96313477,9575152,415178792769.884,2021,13336418.9292604,8702684.97457627,7856578.13533835,2649245.75268817,67073.0777385159,60562.2833333333,141.25845659164,92.1785593220339,83.2166917293233,28.0606451612903,6414.71666666667,25992.6704225352,0.275343661971831
"561","are","High income",49899.0652978649,2.872,5.29122604376849,4.67550945,2314.74511719,10074977,502731935197.487,2022,23750458.484375,9908609.27272727,9394156.57894737,4362559.05454545,24091.2708333333,14062.9473684211,251.563125,104.954545454545,99.5026315789474,46.2076363636364,1489.54385964912,627.485380116959,0.00676608187134502
"562","gbr","High income",46896.8662432834,4.826,2.51837109614213,12.01903439,3568.8379287675,67026292,32389335868.1661,2021,70057548.1685393,38566140.255618,27669784.6516854,14629009.4731183,367985.481690141,366775.743661972,103.775393258427,57.1273033707865,40.9868539325843,21.6696774193548,5432.97746478873,140880.453521127,0.20867323943662
"563","gbr","High income",45935.9276473925,3.73,7.92204883147902,11.05087757,3568.8379287675,67791000,32389335868.1661,2022,144967718.650407,53127292.2766798,49627785.8577075,38967831.2804878,72275.9469387755,76784.9190283401,214.738943089431,78.6966007905138,73.5128458498024,57.7225203252032,1137.37246963563,8247.16141732284,0.0121811023622047
"564","usa","High income",58049.6139606671,8.055,1.23358439630629,7.12727031337192,3568.8379287675,331526933,32389335868.1661,2020,2196378.89473684,2136852.84210526,21535.2631578947,555673.615384615,315038.444444444,231749,0.662105263157895,0.642631578947368,0.00526315789473684,16.0124783861671,698.166666666667,226239.111111111,0.0682222222222222
"565","usa","High income",58049.6139606671,5.349,4.69785886363742,7.12727031337192,3568.8379287675,332048977,32389335868.1661,2021,296135394.728767,159576281.331507,132570226.635616,11118548.244713,1413921.5890411,1408015.17808219,89.195095890411,48.0640273972603,39.9298630136986,3.34885196374622,4240.90136986301,655351.534246575,0.197397260273973
"566","usa","High income",58049.6139606671,3.65,8.00279982052121,7.12727031337192,3568.8379287675,333271411,32389335868.1661,2022,600926922.063014,259842039.164384,222928785.172603,112070229.114754,397683.695890411,406629.41369863,180.997178082192,78.263397260274,67.1455616438356,33.7552868852459,1224.74520547945,69412.701369863,0.0208904109589041
"567","usa","High income",58049.6139606671,3.638,4.11633838374488,11.22370815,3568.8379287675,334914895,32389335868.1661,2023,672956408.108527,269552395.527132,230239963.682171,555673.615384615,75787.1395348837,79347.1162790698,202.692403100775,81.1883720930233,69.3476744186047,16.0124783861671,238.984496124031,13577.5736434109,0.00408527131782945
"568","ury","High income",17888.211510172,9.328,7.74791402314762,8.91666222,1594.98059082,3396695,60760798595.5436,2021,4288476.37337662,2063773.00324675,1738735.06168831,489343.862745098,22761.6938110749,22793.8859934853,125.291720779221,60.2949025974026,50.7984415584416,14.2963725490196,6659.41368078176,9079.44625407166,0.265260586319218
"569","ury","High income",20691.9738991763,7.877,9.10437983075437,8.94532204,1850.80737305,3390913,70164683290.3776,2022,8326774.99415205,2978036.10416667,2851884.19298246,2496288.80409357,5516.21538461538,4961.22191780822,243.273947368421,87.0059523809524,83.320701754386,72.9313742690058,1449.43561643836,674.575342465753,0.0197260273972603
"570","ury","High income",22797.8111731861,8.355,5.86910359896119,7.48661852,1270.97814941,3388081,77240830877.4597,2023,8998661.7,3010379.64705882,2903021.58823529,3085238.4,10924.2352941176,792.697160883281,262.904666666667,87.9497058823529,84.8161764705882,90.1383333333333,231.917981072555,0.902208201892744,0
"571","uzb","Lower middle income",2258.51964119278,5.364,10.8492397508122,7.69774151,156.44789124,34243696,77340060003.0347,2021,21607310.9166667,10543336.2247191,3780088.72413793,555673.615384615,248781.152542373,140837.367272727,62.3989814814815,30.4473033707865,10.9168965517241,16.0124783861671,4067.25090909091,65745.16,0.189865454545455
"572","uzb","Lower middle income",2578.66689394219,4.49,11.4466436998836,7.36325455,169.43212891,34938955,90095926567.4359,2022,50041841,19357118.0909091,14875092.1304348,8359539.38888889,149661.333333333,93526.0739726027,144.514285714286,55.9004545454545,42.9573913043478,24.1416666666667,2700.91780821918,9255.26849315068,0.0267972602739726
"573","uzb","Lower middle income",2849.51461071911,4.46,9.95659071258018,7.36325455,78.61326599,35652307,101591769702.343,2023,77729482.3333333,21834413.4444444,18198202.8888889,15675332.5555556,10435,30897.5658263305,224.471111111111,63.0566666666667,52.5544444444444,45.2677777777778,892.302521008403,1830.9243697479,0.0052016806722689
"574","vut","Lower middle income",3107.20312858002,4.766,2.34328358208953,4.54704428,141.28567505,305868,950394006.532514,2021,61431.9166666667,44216.25,25823.5,555673.615384615,10435,746.450704225352,18.8004166666667,13.53125,7.904375,16.0124783861671,2284.49765258216,489.56338028169,0.149849765258216
"575","vut","Lower middle income",3265.39645133096,5.143,6.67930581887121,4.14742947,135.42979431,313046,1022219297.50335,2022,247403.461538462,129806,109899.142857143,11888,10435,467.060273972603,75.7184615384615,39.7269230769231,33.6335714285714,3.641,1429.37808219178,154.498630136986,0.0474082191780822
"576","vut","Lower middle income",3515.23633611798,5.082,11.1825017088175,5.15676308,135.42979431,320409,1126313359.21923,2023,366638,176624,162250,27697,10435,696,112.21,54.06,49.66,8.48,2130,303,0.093
"577","ven","Not classified",14639.7145016757,7.037,3.49505757399448,4.10222006,162.50117493,28237826,53269650359.0642,2021,7677949.66666667,4936000.35,4437987.30769231,555673.615384615,10435,99175.8233438486,27.1280952380952,17.4405,15.6807692307692,16.0124783861671,3504.26498422713,60042.6940063091,0.212192429022082
"578","ven","Not classified",14639.7145016757,5.707,3.49505757399448,4.55047369,208.56968689,28213017,53269650359.0642,2022,37179582.6,21809214.4,14269843.8,478992,10435,18834.0469208211,131.37,77.06,50.42,1.69,665.451612903226,9160.80058651026,0.0324017595307918
"579","vnm","Lower middle income",3704.1935590038,2.385,1.83471554810444,4.53756857,168.08033752,98935098,366474752771.009,2021,33630852.8326848,21788870.095057,4771978.72666667,555673.615384615,466200.534482759,496766.535117057,34.2517509727626,22.1913688212928,4.8602,16.0124783861671,5059.39464882943,258708.795986622,0.263484949832776
"580","vnm","Lower middle income",4116.38576094153,1.523,3.15650749963129,4.58891582,188.89749146,99680655,410324028883.325,2022,211508334.267123,82379491.9469697,79119004.6929825,47766860.4050633,330401.18556701,320248.252054795,215.414383561644,83.9007575757576,80.5801754385965,48.6492405063291,3261.65205479452,35141.095890411,0.0358219178082192
"581","vnm","Lower middle income",4282.08851724506,1.645,3.25289282667662,5.15676308,135.42979431,100352192,429716969043.572,2023,266165665.6,90286446.125,85921942.1111111,57802922.5,10435,5876.8729281768,271.079,91.95375,87.5088888888889,58.870625,59.7624309392265,1589.57458563536,0.00196132596685082
"582","pse","Lower middle income",3678.63565662194,5.6365,1.23748102831369,10.4347353,364.4173584,4922749,1.8109e+10,2021,1121623.28387097,648275.275862069,415202.346153846,2451.28571428571,13232.0967741935,12016.5398550725,21.364,12.3481379310345,7.90923076923077,0.0457142857142857,2288.83333333333,6788.63043478261,0.12931884057971
"583","pse","Lower middle income",3799.95527015163,5.6365,3.74122391852077,9.73336029,350.63812256,5043612,19165500000,2022,3701242.57894737,2002575.17647059,1751890.44444444,329135.625,0,1253.83505154639,70.4989473684211,38.1447058823529,33.37,6.268125,238.752577319588,268.659793814433,0.00535051546391752
"584","yem","Low income",522.173512705812,18.287,3.53559965130587,6.17542744,32.01807785,37140230,19393644361.8018,2021,289986.307692308,243826.923076923,98037.1666666667,555673.615384615,10435,2758.86440677966,0.861538461538462,0.723846153846154,0.291666666666667,16.0124783861671,81.771186440678,2074.27542372881,0.00633050847457627
"585","yem","Low income",615.70207931388,17.363,3.53559965130587,6.18666697,38.11569214,38222876,23533904230.5566,2022,876399.791666667,714091.6,455927.875,28873.0909090909,10435,1601.79178082192,2.60125,2.1192,1.3525,0.0854545454545455,47.5315068493151,1397.06301369863,0.0041972602739726
"586","yem","Low income",477.409028678688,17.091,3.53559965130587,5.239421845,32.16005707,39390799,18805523089.4674,2023,1273047,1030276.4,786236.7,64138.3,10435,166.322674418605,3.777,3.058,2.334,0.189,4.98255813953488,131.052325581395,0.000308139534883721
"587","zmb","Lower middle income",1127.16077872857,5.199,17.5244052090562,6.63951397,74.83802795,19603607,22096416932.0089,2021,544765.253424658,187487.946808511,341644.558333333,555673.615384615,9094.20408163265,6350.03448275862,2.72130136986301,0.936808510638298,1.70666666666667,16.0124783861671,317.241379310345,5895.62835249042,0.0294789272030651
"588","zmb","Lower middle income",1447.12310138035,5.995,10.9932039209136,5.25592279,76.05962372,20152938,29163782140.4858,2022,4610364.8490566,5068704.88888889,3002823.28571429,28382.3333333333,41699.0512820513,30016.5287671233,23.031320754717,25.3211111111111,15.0008571428571,0.143333333333333,1499.54794520548,25736.0109589041,0.128583561643836
